centris_no,url,area,address,city,province,property_type,price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,year_built,parking,latitude,longitude,description,scraped_at
,https://www.centris.ca/fr/propriete~a-vendre~levis,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:04
,https://www.centris.ca/fr/propriete~a-vendre~trois-rivieres,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:04
,https://www.centris.ca/fr/propriete~a-vendre~terrebonne,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:04
,https://www.centris.ca/fr/propriete~a-vendre~saint-jean-sur-richelieu,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:05
,https://www.centris.ca/fr/propriete~a-vendre~repentigny,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:05
,https://www.centris.ca/fr/propriete~a-vendre~brossard,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:05
,https://www.centris.ca/fr/propriete~a-vendre~drummondville,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:05
,https://www.centris.ca/fr/propriete~a-vendre~saint-jerome,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:05
,https://www.centris.ca/fr/propriete~a-vendre~granby,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:05
,https://www.centris.ca/fr/propriete~a-vendre~blainville,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:05
,https://www.centris.ca/fr/propriete~a-vendre~saint-hyacinthe,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:06
,https://www.centris.ca/fr/propriete~a-vendre~shawinigan,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:06
,https://www.centris.ca/fr/propriete~a-vendre~dollard-des-ormeaux,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:06
,https://www.centris.ca/fr/propriete~a-vendre~rimouski,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:06
,https://www.centris.ca/fr/propriete~a-vendre~chateauguay,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:06
,https://www.centris.ca/fr/propriete~a-vendre~saint-eustache,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:06
,https://www.centris.ca/fr/propriete~a-vendre~victoriaville,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:07
,https://www.centris.ca/fr/propriete~a-vendre~mascouche,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:07
,https://www.centris.ca/fr/propriete~a-vendre~mirabel,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:07
,https://www.centris.ca/fr/propriete~a-vendre~rouyn-noranda,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:07
,https://www.centris.ca/fr/propriete~a-vendre~boucherville,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:07
,https://www.centris.ca/fr/propriete~a-vendre~salaberry-de-valleyfield,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:07
,https://www.centris.ca/fr/propriete~a-vendre~sorel-tracy,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:07
,https://www.centris.ca/fr/propriete~a-vendre~vaudreuil-dorion,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:08
,https://www.centris.ca/fr/propriete~a-vendre~cote-saint-luc,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:08
,https://www.centris.ca/fr/propriete~a-vendre~val-d-or,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:08
,https://www.centris.ca/fr/propriete~a-vendre~saint-georges,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:08
,https://www.centris.ca/fr/propriete~a-vendre~alma,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:08
,https://www.centris.ca/fr/propriete~a-vendre~pointe-claire,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:08
,https://www.centris.ca/fr/propriete~a-vendre~sainte-julie,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:08
,https://www.centris.ca/fr/propriete~a-vendre~boisbriand,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:09
,https://www.centris.ca/fr/propriete~a-vendre~saint-bruno-de-montarville,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:09
,https://www.centris.ca/fr/propriete~a-vendre~sainte-therese,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:09
,https://www.centris.ca/fr/propriete~a-vendre~thetford-mines,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:09
,https://www.centris.ca/fr/propriete~a-vendre~sept-iles,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:09
,https://www.centris.ca/fr/propriete~a-vendre~chambly,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:09
,https://www.centris.ca/fr/propriete~a-vendre~magog,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:09
,https://www.centris.ca/fr/propriete~a-vendre~saint-constant,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:10
,https://www.centris.ca/fr/propriete~a-vendre~la-prairie,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:10
,https://www.centris.ca/fr/propriete~a-vendre~baie-comeau,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:10
,https://www.centris.ca/fr/propriete~a-vendre~saint-lambert-monteregie,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:10
,https://www.centris.ca/fr/propriete~a-vendre~kirkland,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:10
,https://www.centris.ca/fr/propriete~a-vendre~varennes,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:10
,https://www.centris.ca/fr/propriete~a-vendre?view=Map&q=H4sIAAAAAAAACk2MsQ6DMAxE_8UzA3NXhqqq1KFULIjBJReIaghKoBVC_HuNYGDzu7vnhTqJdKGUEnoH_0HIvIEGyt5aV-OOeccp4grfBB7aOW95gHppQnE7C4efYlkpg0PdPrg7vlgnI8JRWgcxsWCZNrtc9uBmdJrxiMaHWZXv1mv0RHQG_ehYaE3O4xwirm9e84DTPmcBrdX6B0Br93fVAAAA&geolocalization=enabled&v=2,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:10
,https://www.centris.ca/fr/propriete~a-vendre,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:11
,https://www.centris.ca/redirect/tenant/bc,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:11
,https://www.centris.ca/fr/propriete~a-vendre~canada,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:11
,https://www.centris.ca/fr/propriete~a-vendre~etats-unis,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:11
,https://www.centris.ca/fr/propriete~a-vendre~international,Montréal (Île),,,QC,,,,,,,,,,,,2026-05-22T14:48:11
